"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE95","CV_NUM_MALE_GE95","CI_NUM_MALE_GE95","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_GE102_NEW","CV_NUM_MALE_GE102_NEW","CI_NUM_MALE_GE102_NEW","NUM_MALE_GE102_OLD","CV_NUM_MALE_GE102_OLD","CI_NUM_MALE_GE102_OLD","NUM_MALE_95TO101","CV_NUM_MALE_95TO101","CI_NUM_MALE_95TO101","NUM_IMMATURE_FEMALE","CV_NUM_IMMATURE_FEMALE","CI_NUM_IMMATURE_FEMALE","NUM_MATURE_FEMALE","CV_NUM_MATURE_FEMALE","CI_NUM_MATURE_FEMALE"
2006,1343966278.810141212499709235397571721199,0.1699706625548428881638702595094577109214,447732284.16702375562657556850116391225,1178446773.669390290920015348603895683407,0.158333770948744176555943555406972510514,365712326.213413392034964276558721279763,171871506.385933866210765982137925352192,0.3545033568365730874653137984296963249189,119420890.878409244480318605208754005384,377644429.636126497714162385938398986848,0.226784257472151298064568974905452980196,167861870.664505150171272067826936761288,126417019.406059101579347055051705798555,0.3837099621082967643665933046771286016758,95074640.6632397990146484508046251403373,95607363.92303091790453990799815183099673,0.5013141243314528178382105924043495325288,93941470.97243704529670033879482983684299,30809655.48302818367480714705355396755827,0.1754802197515743785925754659281450269103,10596710.82467888489232182618095261588399,45454486.97987476463141892708621955363729,0.2902375016460735609454464635666655525102,25857489.60969994923749978049951433331285,765749518.490859872413171065002080966612,0.2347553426338586967617930336213124049222,352337029.546666885115673935441603539506,744263968.76625095688888475913873430967,0.2089505744441932254076659082908080804134,304808192.271173515337507188146753948071
2007,1455559495.985712215787460446483366262319,0.1491766755578379737936825570496641782683,425585632.308069881436363581327820857399,1260797779.210800615098468018462745984255,0.1658913182451178659072409571449932161847,409944595.042241678715086119107300377239,196729372.074529257223273860680842965389,0.1737808590122768095233071335076407513084,67008086.57323273012420294708719905683319,434990076.331184205369632545269361998257,0.1379842018540713108406132512871203747157,117642646.65412001696689987111680634633,132513581.485145034293421190029664364899,0.2054916286098776531643501533855274196412,53371646.07772795868320280728819226020215,106780190.657530911776203532365777505192,0.2480037199258704375936141170316830445471,51904493.61502423292361904337913189957805,25733390.82761412251721765766388685970612,0.1771818894436357297322086458059612640352,8936601.98491126260958271984779183173286,64215790.58938422292985267065117860049056,0.1422998139628533500812560378630848401336,17910274.30651997065813974904189907946157,620428605.596059018799721263628460801168,0.2701318313467061470492113679375481293767,328491130.281111493775602795693810299803,839627636.974232104294013328687473467298,0.3786882379632708605043289531765284063575,623195936.366432140495558445652668455951
2008,1073331512.97374379366348814380113301186,0.1413993211413408309403083336913972871461,297465960.696427437093412872643504870329,1008839464.368800230499937990697265329659,0.1652366769300730452597947568616965840681,326726670.070502146759203864708786193198,154321049.585843285710399140075673904803,0.1044845163376381573933851600881300119834,31603354.04431928153741711792832353454662,325179511.890979753355058882913187081846,0.1047506818803126990331355008789386556583,66763040.1840112661801936216568492795879,105137199.33715431527466001358925955439,0.1155043543187140532793898938415647339616,23801856.47565924305718716446864495024766,73605358.82851604309302975688227555816374,0.1468271959797545025392232549888603390678,21182246.15391436955248078950757513303229,31531840.50863827218163025670698399622618,0.1518200390513339796114755500168176791284,9382843.90446851846748929485302256361373,49183850.24868897043573912648641435041343,0.1100636993730689385124692109766394013355,10610178.75525221979015170900196862994363,395932647.432626989531631908165103932915,0.2619234707224003572224983333246133005727,203259944.24820979098010954083485058361,747725027.818751774927083551029446902681,0.3037471734626074235997461564332284671156,445153952.905302899138105774240273557284
2009,1223021038.585630059566679496941122661201,0.1314932841076040537352257376141261624447,315205343.676781777261763341167634579276,1055395177.248082768555510596211094123819,0.1500800337138946770760437126183430376633,310451737.814433256267725659907868142594,195667266.980726675889006492234367626476,0.1508642322791008177536520023751222844775,57857616.34978647864442766158521771007499,371467160.258695386399140371021940906526,0.1226506893343330184598872167658368847929,89298978.41076044288873664315498238790083,129863268.425091521292051043743565009901,0.1675631270005413420552179858331430481841,42650178.86604524199431904560174446737488,88072252.85684323767157867940429486270667,0.1989665681238477944426491611485951004181,34345930.43980922321961781873527088684096,41791015.56824828362047236433927014719401,0.27792709529007512640951925250915807457,22765116.90956688550506691836534186439837,65803998.55563515459695544849080261657546,0.1503606337646664973289799512252160764539,19392888.61706602127013854641292716062059,1059873583.654127435927322226621450528135,0.2760128340839426062803612878791874491985,573375874.726357467041091712329181680378,747249003.008692123548600757864918190211,0.243505602836271450387504734728227555687,356640265.135011412875150260293795335793
2010,2603009830.483894393636096585264175684598,0.1550130669525638597831642148991759682309,790861052.776724376523721276293497478763,2460545469.897059810930978319196769674374,0.1675132145393379413491218446353997147273,807860807.118018042162558071945976861665,184449245.235710776089724390065197492714,0.1248741735354183992888855172985983475568,45144576.23376054201645813342742268100534,293681443.637137595151367267043459713076,0.1184779301332331752523370149096007224576,68197748.33890897550846911324918269211075,138253332.690872307810858189286996693557,0.1366293262365887530131232615424362402187,37023341.00321299336502791509756002471701,113841429.207975298920235000520496102815,0.1610170174723052738988546735761698882873,35927598.49587141478406164114365198499197,24411903.48289700889062318876650059074262,0.1128622945993842721144096633787466701992,5400159.54753217609074884495881424191962,46195912.54483846827886620077820079915667,0.1435762080895856678695430203407932698958,12999962.54675501669531329109124817628993,3027579475.888751963459819233948224451752,0.1960132430713722802957285380641283320065,1163153516.581548467880163006028058827334,1777786443.734790909920450987513265099716,0.1877140509024502272352924238384377263233,654082370.186120275148129497180221132661
2011,2009701793.608802255006666740165992679713,0.1359632586964210878079827433440215125631,535561385.539506281032572646456227172118,1829789719.748571975473547661825680664795,0.1479877633146994469693245118457021735749,530741516.405170927860910059151538152009,194080577.053568872412039679847128584931,0.1201531647887321861858745258360784773048,45706015.29173900288187680738821029281123,330766207.896694329555965081009567468773,0.1200205939807696084596335225044283953812,77809563.21143484155178347032833630608452,150126958.260530776130929179444633021836,0.1185975597497712670270406969026073697306,34897194.16861524297469825839198316322493,94122041.52613912409787327762211533400585,0.1523965554451972499592711436746966167296,28113994.84330470126199674365535350623816,56004916.73439165203305590182251768783036,0.1440098896761138001139184622891398340088,15807913.28526977548551385341156742497819,43953618.79303809628111050040249556309508,0.1792231165395414926028427320128953531119,15439908.90482732570975750751019177371933,1175394357.987844223795046059434171066906,0.1717736174504915472552682669495091423838,395727411.972841331945022754832520482196,3137031038.986261285721021386247884649242,0.1935382451636295501728208418410554324186,1189985545.326107589629281997247684235804
2012,1487834821.952350546769373472263136715364,0.1306582026570903408047299892138948360662,381019734.426375238971539341446086298696,1384869369.180685037400891335784179995462,0.1388277820817648656773580495144834834771,376826352.272801545112010189746196636764,123487000.339764458169294401808127940345,0.1417733896170731633876826796632089486213,34314054.3991536223613148501854957741366,274069072.561255830278319126047188250594,0.1133873558220127607813911423306660103982,60908896.20261181214674324512153284416064,86997300.41524970345231537603851756735094,0.1506568457939999947256195190382649239276,25689208.1913829499091191739137242452742,35707535.2940685551156794239903659826752,0.183499896965772598520871088470768155453,12842564.93283200611951846512151654570438,51289765.12118114833663595204815158467556,0.2190523025328810947744243514222026108943,22020876.64648415595365767754822057612023,36489699.92451475471697902576961037299411,0.1469429867316888921218082027962108443068,10509334.76402851031075998797247349895388,1165456297.507592899266009104006596005487,0.1832138492948410676357861874214137648279,418514359.52450797844558454167450835789,2656059892.962153473041393878296769574255,0.2515665904833224388736779922525686299907,1309624825.528295095320188698643896414072
2013,1154052128.595423015423172352130974053435,0.1113578542222361903802754005598661184621,251885026.653941359966894630805571128945,1055865602.462882676227384026247999387499,0.1205328566837432717804377706565786763864,249442334.784347653712128538004006922204,112571870.783467875531194537122001902181,0.1250335073619972577126405735700284853441,27587501.43534272785265559724385432345312,279982732.196633053797627888007100789695,0.1224391557167649507495894290956087146608,67190464.71704055424318430286028074750957,73640410.89360663516169793832467551957955,0.1357480186791810623328634317223918837999,19593218.15211464890854793889003991467049,49786798.7083211328219400818847133172023,0.1708464815888042288735323624895020057877,16671562.80221790962090985396259882849025,23853612.18528550233975785643996220237734,0.1564776178142748101527404190702790262897,7315810.56559730547263121606876000199736,38931459.88986124036949659879732638260139,0.1274128108647830856648038189654227436859,9722318.80184808715076338376631547632313,1029439737.732741249321736529865563626049,0.1923724233375624297797605005737034406519,388150201.374158993900147270065775868814,2222163199.504897462024484316668732193373,0.2283910509049176146515731368780028362284,994743489.297628961378910006477298107956
2014,1674210833.049439824968830140078111977113,0.2764352663521355205911157052556328230285,907109398.424759081185147914668914256099,1527819059.377111736295480052658536405511,0.300527953245116376747114969255898585082,899938576.293225341948884343837420253906,204169023.758493435767991272648220409914,0.1918316915749871204328514921246825683854,76765534.82181883967858221522175237370074,385338878.741291010836501626647276229449,0.145152311319578266255067954259781841036,109628344.625562460585105479305656846901,138506844.22496352142882225952976161575,0.2154931633235168126035728975130515294014,58500664.88783013249711975028278030883824,110392777.563502050702947144304881447957,0.2637541321886907581596970938008619578198,57068440.44247488410808811685747700883312,28114066.66146147072587511522488016779258,0.1653339668982241774704455621858309099099,9110491.9268898558787389798862856576022,65662179.53352991433916901311845879416416,0.1878378285418127321899129824883476334621,24174328.79296579766711990352189574045605,1590779768.064333636713068053421736441684,0.3769197347697762926433238725527147995153,1175208724.981632367759034755813906294171,1815550888.152514485280816533202787118974,0.2514346769124572879689460011546670267977,894725203.922274621219681174694928535927
2015,1564774502.172603039021601925493288855426,0.2285829502306289298437847134850425925737,701054313.418463470214005345787245151783,1504189137.456803939053395034245394780743,0.2403750958174569250533936747777411073445,708676431.765763979210959410955227676795,84199449.03440080330659979947955277711493,0.135285015565597208854949136768030137094,22326210.59553789824256099848440351852202,183769374.30430054598061160564516553649,0.1005373783194425133985336172527696019733,36212354.5715990555873895606794482725292,57194560.52441810162234647081292466850765,0.1605075012518423110237669648357567569989,17993105.75014435417120908925435645739703,33945752.98691982665087838144222571616171,0.2369949291375957980873142773357350436116,15768143.79436849463066549976457931682019,23248807.5374982749714680893706989523458,0.1795408558009757685166162372428160421323,8181257.17120384801433632237295929046799,27004888.50998270168425332866662810860749,0.121282832422099463441653473164138228159,6419449.56075807411201985826517742656223,1461028466.29269195039049137025389046885,0.2773238036010210064042506333865020237568,794148824.025644666293090946759478457928,1238591486.145642292398190969693284846535,0.2048742565882567449168907101966585181302,497360799.483639833709286065394505537395
2016,2332151226.984790864945238975354309490736,0.2645239155227620462271832398519683937605,1209143157.340332118259458209591349125621,2361902574.368843383978433545372628646428,0.2710992478128746453584579016345337724253,1255007622.184623891970823507596150061638,57810656.57155970038496037532005787149459,0.1164069198084828835190578214088510410785,13189938.50865853637618257783013162693651,143160645.088364045549415185077397350177,0.1146183783975081138310504554490098042259,32161328.34112416429347606867044454516398,37434704.91746407568909380531231059392655,0.1264962500290382507842410950480562165677,9281285.59428549473027527818904259442317,18476788.77005270641773083586621517171042,0.1736858059185233538195788399918462698916,6289945.65869333534313489940670996427659,18957916.14741136927136296944609542221618,0.1674660618334327138835831719191671724023,6222622.81323983273109987308373891419578,20375951.65409562469586657000774727756811,0.1258953822355642094731916285088860880668,5027866.91493526113938049516565049687753,2131636105.278658604899301769591327708589,0.2745107975117671528141450166015356041935,1146907969.439246769465970947830555273524,818423498.2795954416506131264358965595,0.2164511398016555921262284184539978781323,347211450.124430425938549975936462414286
2017,3595437121.243112297154485301087308862066,0.1647589344460873740398286226500986434174,1161065562.369289160089765235424841310087,3541749362.954378851059347537817248224272,0.1668158301953542736491505989297235730012,1158006926.237199595465563704366412769705,57955331.91468393552760106700549575832128,0.1234231670383334120845172667709718670416,14019939.9988694578653369522419443668566,151867144.738734044142245553780471712726,0.1464776913420813127814346612576293505794,43600491.55400520764769928846951814867187,35996924.05162834059791138208890930388758,0.1407884535476816805242324504870793680843,9933184.48861612004159058064908641336923,23224629.53124452286080857634718964976072,0.1958196478140065666200434643283774459478,8913763.99982139461075406657212459291272,12772294.52038381773710280574171965412697,0.1587075263230318226079211626394148053048,3973036.16684668652813869710355727342138,21958407.86305559492968968491658645443368,0.1271818136016491535608494049416885589269,5473711.86622312262311356702702504652134,2494759860.269106544852867629605955365889,0.2000869198375092001306236539757894525067,978370879.703980734087250438389011047124,2086903033.077106267038489292355312861017,0.2258139595911208020554998005671442427381,923653600.876447781770602847709829723516
2018,5870612676.418583324925433689094884408346,0.1715667270253062459894067083925932920072,1974115532.951762799403135782032724294393,5773060268.137357058641727146024353364943,0.1743207280895544174536361777429643968708,1972473575.723301377964430967054955112729,100578811.681713892184509681698126243207,0.2088176094902230800342609827341012202601,41165148.96065592492022363115473230166667,437754603.713508969270206456261827496723,0.1724269018086779832834818116720692299379,147942113.338779668881689638582155382342,49407292.61248283593432489783605634991781,0.1957037738586016145228894761193675493401,18951619.49598223422888511286914426328339,34615986.88379082156658463722023042891151,0.2265446675968873698478470008044421410515,15370451.79456814528101514339953973077066,14791305.72869201436774026061582592100603,0.2586403815411729666261521130725734940983,7498232.75603563845723292348877841376449,51171519.06923105625018478386206989328869,0.2358604180645009767908241533523891337509,23655898.32610226482598813593494010507468,2588700007.731489429342549107010888993169,0.2699607435346154571943723639057768250285,1369740862.595505031268235863776030910005,3281983184.70089975623793590419709075389,0.2085060519478428662487706133009949824059,1341254178.546337443250919407247899106611
2019,2137356210.173063239270026844157325838939,0.1739693648932992870125328029853811455198,728795624.771731563801706273881825446323,2018040094.881420438317206774611160043846,0.180189794201056271763675164323192926682,712715249.59687991307030819882825840907,119686882.674639178971692429178505265269,0.1826609574963568370446944086951163354087,42849756.35464328057834242682899199156232,611144676.348491319589726021034736368619,0.1783059643994185665994387682211638321616,213582652.171621019582258207059212170684,53704741.09514607130927524557191927496049,0.1811718802860586210102514470585809441675,19070386.29198781051448682692270755900066,45643236.56489972302749698621207277107711,0.2081025698532838463281946657698841968115,18617010.65813092792697678655724865954939,8061504.5302463482817782593598465038833,0.1973158187299959380897895817435328098332,3117698.23849901384882031676065098144,65982141.57949310766241718360658599030854,0.1942039801495775428694166033319323179348,25115429.24651976922261162069739067635209,117294330.04169454351534290151785047347,0.437658991767749655848304574226538538029,100616439.72319853860049405058754482577,2040900691.644311607062847256732177823859,0.1963619695732836861405178961981946912457,785480347.848917734875396912308219532685
2021,303543517.66007655918288140437748902332,0.1265783224974812067728157544410669520813,75307177.36997822334394630455933110831426,253642767.747122336965220430421780221232,0.1363455189300394698805517487818628643099,67782787.39101243166302766585663489122017,54210761.73546210374472885282401952844634,0.1564039789817380282966371982985909015802,16618406.52455215714380905634231030121455,192119314.690740279232956454881066307517,0.1378510508406721234327710122688751630753,51908344.85714031700601647713069319249122,23530132.86729522578236779843757637947569,0.184727478027410403486866379079666449191,8519457.72036163930537065630080718607908,15941681.28737514179603504094897299490118,0.2409700396986702974055565222769748435913,7529276.44245738117153551553393667655061,7588451.57992008398633275748860338457451,0.1504067838780535021231478756551926713585,2237055.00963022288123318506109436028515,30680628.8681668779623610543864431489707,0.1435983472814224354396631891558520226575,8635147.69408598530919364166441949298612,22583761.89171353930614963178839455257572,0.4066903056289739991811891010938974113682,18001810.17094619240100319551098254762285,609776921.185666795004608770533581551555,0.4546818579076407185045643236059759028995,543418826.730443966696451338909635481147
