"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE95","CV_NUM_MALE_GE95","CI_NUM_MALE_GE95","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_GE102_NEW","CV_NUM_MALE_GE102_NEW","CI_NUM_MALE_GE102_NEW","NUM_MALE_GE102_OLD","CV_NUM_MALE_GE102_OLD","CI_NUM_MALE_GE102_OLD","NUM_MALE_95TO101","CV_NUM_MALE_95TO101","CI_NUM_MALE_95TO101","NUM_IMMATURE_FEMALE","CV_NUM_IMMATURE_FEMALE","CI_NUM_IMMATURE_FEMALE","NUM_MATURE_FEMALE","CV_NUM_MATURE_FEMALE","CI_NUM_MATURE_FEMALE"
2007,15369291.04403884000831751050770260139208,0.4595677314231864505276343894856870279771,13843931.22863558794499301433561411519626,9341794.43407949633580239052282284997291,0.4035017999574240197617717618741334217576,7388084.50320731123637443128031220063983,6073504.35435369626319017678363639323719,0.5655513773468758371384079397927823887951,6732362.35573688231697563968228267453599,12061097.12834616674518631855826042993885,0.5176697661396447170266352533110835744229,12237584.04644426117893264346309732019847,2460974.21966747830543925015290307696106,0.475763287257809207101237150216766550021,2294848.7218272138222174110265057080493,2174394.26593949643225771108103298768919,0.5365989995464461007827951261427920761988,2286884.46393641918266930334350284591446,286579.953727981873181539071870089271872,0.3699057435972276768041880506704530744665,207774.838932264139959792085451266624875,3612530.13468621795775092663073331627612,0.6329864316862848379088453999491635892824,4481897.81625583801306208399990722760404,1637944.55215013108491251378088866312675,0.4063478754577793115324758667170526074741,1304527.566212345170405110072550790199,1158989.82039736765522750723567355204527,0.3264213964281360342979152035467707623748,741505.388215402527272735515753127965765
2008,15252495.62250027904682982513503271655699,0.1938931574136504666536346050857890159798,5796414.88798154408851506840153961326639,11197153.06963227682375210946754719893281,0.228578980119667298399522088845723604135,5016490.30464468182335702642468176405826,4550089.70349421618532590160565082649018,0.2460478584803571177998015977325217854098,2194298.06177901896763923311327088935551,7467393.03007312977854840007465692628425,0.1792509900011978091503376201631370904628,2623533.6830025594819315860599876962027,3139033.21075253852738411890709260086697,0.3016112973203249975578676587227527562043,1855665.04289225026183612634045591196237,2428619.8261440473950068393949464903598,0.361757071121485954385299690390516816973,1721997.97453994829395720792352183713037,710413.3846084911323772795121461105071632,0.2823703513254543729515835669770193558986,393175.366916481371257699919151207482292,1411056.49274167765794178269855822562322,0.3455388092601306148809163390891540223345,955646.5693894414539244011204669037186709,13611673.87335978094082428328579434337271,0.3345677515332709356659352935953939856808,8925893.15993173553987474588976832667533,5345842.55381199975622820967644275321406,0.2142194766401762786246033556529560573608,2244559.84439364436570734358470071929834
2009,14076269.7589329013521869558796120155177,0.2193182953125199633146580211944837052608,6050879.63626114689516220512102204051791,7931210.28213200208179383956704880068454,0.3302558811553252287865255308936567302093,5133884.5270932127165879967286922272716,6319200.60956775680206509078285269162832,0.1442744732075555775278583615931580952237,1786930.70451497431678893983083743465234,10024380.57207223598501030839682184491351,0.1979613147156409099475586520215790709539,3889501.53222440281062749180115971595275,5024911.35211913360684883543573360438845,0.155816907856639251086751178707157466327,1534613.65231621807952735328866313782988,4235762.22483401440415930089987160174346,0.1682141802996966084519630503278944472566,1396529.9303659509665072601361572140635,789149.1272851192026895345358620026449726,0.2391960325738983608524518282021657730863,369972.2270972794796329298093025942458892,1294289.25744862319521625534711908723993,0.2359533298807627755940333636961209080195,598568.0458428488768521689368010786465844,3288804.01653790408305872642928332469614,0.3476814179575147809686277521307732076712,2241173.84595436603136987713604934926473,4071608.82025266203208589871775873871386,0.3028758255051261210427134915858649421528,2417056.08983323627473576940911652879038
2010,23429753.80573490376320202174058506436169,0.1720370289618000605696361237503691060543,7900339.05872831922439857763118740740304,17267743.88392871581506317062107227715108,0.2192066219351695211151264263201906276989,7418999.45826588764362859673078589286765,6556870.3720179157102959408884720210951,0.1457422263525049503270760286556655478301,1873001.25640843008808478074651998162455,8657467.82805539967143343021240343387376,0.1518145459413006155833873369330297487232,2576085.9127425911224333201512952148481,4967349.74348958120655078907918319366082,0.1433873056980206352121674824456522488606,1396019.59651030093739281891490794128542,3576447.36042531198487916895921612707693,0.1775754005164266605925738517480463320259,1244774.58200874575741979196608770055818,1390902.38306426922167162011996706658383,0.2106476132700595254339370090761215070994,574260.9238768876942743359868841308539882,1589520.62852833450374515180928882743436,0.2526845535361327212355343789013605783321,787228.728298064333014617597142178864111,14190825.30092455229987336767480641759362,0.2805581241846097444900268927507405739585,7803448.60103542928372935020461839866116,5706026.83337916825507057620869568743029,0.2614144244545451215395494983440637138385,2923609.9323172115708298641137119071126
2011,43246295.74026049450106392142401047531308,0.206875596004784693651386928094267550806,17535342.28428051969280002474447482901773,37277813.98114343425214112369893563725529,0.2368952617364971505198964709875830629884,17308637.50005375635222760828825663519421,6220733.52949971613571543882650747441366,0.1559487525836392713057556687815858794192,1901426.64279817258773261909889635159229,9275157.55599161341569418936477852334648,0.1342390607520342704356132716889940394168,2440373.33974115788125932431166490380887,5376591.90392875730255368092239059181516,0.1671855087524995167039603496500669173508,1761820.9755132826175276469459946623392,2226425.63121188380583942155812735021275,0.1736834502799131956882809638017017830519,757918.8394242066046325892639464856813605,3150166.2727168734967142593642632416024,0.2424649098983941175105310151216072002734,1497057.37169934325691912811222950703733,844141.6255709588331617579041168825984833,0.2337103939110900469664517992716200477962,386677.9567847158762827619405777937333761,24115247.25854222712872481153221488026075,0.2975779474942920202283188692057990955816,14065284.93372812295710764366907991807868,21263277.96704581982669372946943780201376,0.2675079472659810872202485367899969450376,11148667.84857636578829139958554520915138
2012,87461047.93390257152208485019428337053903,0.2424580390940154282240236495133696541603,41563042.99115694568615010829655826311593,74673787.45296373738452072105670086536249,0.2607097364101646979598969729909781297128,38157639.54947724613982596088251029522988,12989100.4906297254555564633656390625908,0.2315503918816377754074287455605381245373,5894957.36523876139605580588116137989417,33402650.99535998106481997338832711744533,0.2504775612482991847643658360386426736663,16398564.53866984911506806010695658249183,6561750.97582834031657353548904396874372,0.1619391730197920137728749842122813679507,2082704.8721114111855718439434906883913,3430502.64363054071486538032017941039491,0.2286750785583605027322323584479544387574,1537562.10459267947247660222494747941143,3131248.33219779960170815516886455834881,0.1736883091614149714514877798986576175997,1065968.00763251539592194747797403033159,6427349.51480138513898292787659509384707,0.3673360892535717565202892377614564989775,4627554.97266464616055046328293783479459,28908825.45557632901648836046596601818218,0.3138880056865757623274670994323114176298,17785301.79522465107411177015050845130785,15687440.73180713028030266102690292900862,0.2575483939854019984910986946260839233682,7918939.32578748744241531979493237700121
2013,52237296.12355977725055116341010195049234,0.1628663608124754187319266060209353926782,16675088.70392250800105706691455223919758,39007620.24438303579809490848732486353871,0.1910122020382319070610412245489872843638,14603825.62073540632174537342609883331031,13660753.72376103175193076914266702159271,0.1682882064578521187294202273990890165606,4505929.7363469705385282922896167336796,23239979.679944981901618720356270930798,0.1794261369684832416133002599006910382274,8172925.16330920827528913804109249514884,8981739.4417813862753466217675919173662,0.1764543257097528140273109753657984973862,3106338.88272444326663216164557436915532,6985838.20952461123675341617535719301993,0.1927704450025193017179742799365756728748,2639459.75511669748229685613999827539303,1995901.23225677503859320559223472434628,0.350657400247700074243309218706259306476,1371759.97301850983162740498170388389441,4679014.28197964547658414737507510422656,0.1825480092310978903410558716588888101741,1674123.69498494801184621887817570482184,5916498.01781396645370129531949548736935,0.2192316113546038880749169558248155301432,2542283.4522824844991045567961438892015,12345879.28698066560296828105381727743295,0.1928738618994057016767222486291442038769,4667146.9365827307710299909861191185613
2014,35670627.50288564460231400227898555326191,0.2761030166003084907091598767302356411582,19303585.00084240524394953487537469797474,18678010.03179024080370685945573266819131,0.3651595041218110755251207377726432008279,13368087.64713384462694450307115674069985,17395095.49586853722410951606707637916024,0.2086551723282386197039043103903567525372,7113970.23077896943577027176259633484453,24587947.60196276939694782984596317532748,0.2220512003069975693238785464511869823984,10701175.22507873507882676101450417006425,12591819.62304086914272092603920699538256,0.1950532362287575359708878663098396242429,4813907.32826647482111805293856649985669,9061623.45085239268167536205394861234288,0.2468805474811743318185160077113014489837,4384791.57488478638410478285650099973844,3530196.17218847646104556398525838303956,0.2379288271478753130790965219121632135512,1646273.45230741725931389539332295763953,4803275.87282766808138859002786938377774,0.2745875604767829488942040781543895558535,2585082.81626480983935676253455661447926,19095740.74259707832719790965093489746885,0.8284651241461360707350433316354130705525,31007504.24095710951262477084212396870135,14690466.11581542692987271962131608255804,0.3212448458165037602985478206930809893718,9249703.58380149140572307232983077424145
2015,16350287.0826954609487036256668884208951,0.1748725669599295695769920435881922003817,5604064.67845815764903322010992280568932,8208229.36666425778885958533891720258433,0.2689387358177454169331809010110499276866,4326721.22517864606614464026058277370833,8270079.57415401697957129535555409441995,0.1622868395382249480299924936510693169929,2630565.15056540594098900662704833855484,10694657.34188963690569853330689066284786,0.1527110273660709917467695407122992499609,3201056.53561579836844492005054645411347,6473929.02921758495811790059284362708144,0.1700388673402143828596216713131567926321,2157606.33636341995172944671983251352465,4285338.62340627494005615795054292754412,0.22929624917104924515543891554530904428,1925919.66263877731182986910857202169824,2188590.40581131001806174264230069953734,0.1984043509976597836576920192455046447216,851082.6837668077224157188776079705016008,1796150.54493643202145339476271046733848,0.2205288226982194120515009693231794296556,776361.8115246493281907612443691754234057,5074698.4919586332720379876400969763822,0.4794032280374161279238252113878941052172,4768340.60318868974602503382234208270639,12773867.73616155513831288631458845528805,0.339633745602347021837409616456923899489,8503335.62832058328634732651117957748527
2016,9200592.75522495194039328824105888127062,0.1608731149369042659228106489097921926693,2901050.91096594668545874131874550259419,4125809.74671763454638628077532172326804,0.2054334106232762752181655923517899960403,1661255.16898788023425417831015243798006,5074783.00850731739400700746573715800259,0.1964060817612651758268181227280856918875,1953567.76311955219893126964599939021348,6933001.89027806989209976651288229557971,0.1859344353728096283577130709589600245969,2526604.23213865056173610218072921239573,4072280.94546496427490433427384924074632,0.223766152853051970313013384814673308181,1786027.73538682901398728999057105813898,1423421.28439010728059902130036301211289,0.1945375338956615984727530618714628846253,542741.3780652994591861079545425891091439,2648859.66107485699430531297348622863343,0.3229941612110392906202391848843300443523,1676909.76061347726351700545717470284448,1002502.06304235311910267319188791725627,0.2118403769136562918872498282679653488825,416246.0131875558081599916678554341114635,855595.2477193692110718623933452317128853,0.3261954739792562839727482487535466167462,547018.9428338689145099255603762989431033,12409301.67920359231412034062332172357888,0.3336752884014468724799052669610728122919,8115727.54067088254465623549214221313913
2017,11841556.11421452108872095948747584672685,0.1563715097799203876724759936695406346487,3629296.73513780921329440655531804613293,6398689.09263430590430113429593417618211,0.2176755774335043651498259977026179205224,2729963.15239101173558934196534215408174,5529730.74473746272776075352960157209043,0.1626228471448421446864540775179792106712,1762550.693001006053224423951128865862,8116046.67660150869651999603467430020726,0.1522381383723399830718521419649796653434,2421720.80049810784688535056545178360889,4258189.08115242798825238997164196382548,0.1703057553170074948234674647375462386086,1421380.45118666480857752766454087422338,1115476.03995524692453008448589530228622,0.3897982191688595551115510665151590206568,852228.724844170282313724520002127984817,3142713.04119718106372230548574666153927,0.1830971865286810930374063557246966985689,1127826.95518398982366123283123491206579,1271541.66358503473950836355795960826495,0.2081070262343217890002555666754388560722,518648.8385097790304849383312907658722632,1342349.91679619083934999162295523207803,0.4470610775401241799100244323305119872212,1176220.30446805018363437975296980761651,6051061.29715932232461615080838402123199,0.3552827635463587730517499946281915374726,4213682.04888462988484124990431643828882
2018,21517579.26792661387354988288801025289495,0.2658891372137434632993043458570873690881,11213729.54949558847116012551775240747946,19753668.12504768838260281745402665330222,0.2869006752186346352501485506046032143952,11107987.81731716436988015973469468304463,2050977.93614806903256703806385435762335,0.2220602778294640791125315665383764058822,892663.8314333564530493087970382970447858,3571659.180855485146362829456947767249,0.2774367632932186277695885720902073647384,1942182.7429371865723982622038758039622,1393723.24896684384149833871711720457467,0.2236030408762051988046809060429797494087,610815.882953347369263851529551127835095,757274.4343818888429313053470030756443259,0.354928777347685967655393482059790993384,526805.8386591755348418097557860642458506,636448.814584954998567033370114128930344,0.2554573512566735103388316930826277500227,318667.6356332717467661574549673719914126,657254.6871812251910686993467371530486933,0.4159280681906638525972039956324641700459,535806.5178031502979637679331291614616084,22525641.70219944251964841179750277647311,0.34721158208386467935229079982532904082,15329480.83803489618923648514079921984524,5767313.63326923636752644470078981045733,0.5001906218263649904480880106709959956251,5654122.13728551888169953388443968840704
2019,8459183.82085825412735770704636632163338,0.1602179806164437084591117231745284341861,2656414.16490475589585102607793040044564,4286994.09435231110986448783835012686361,0.1797290836259648250935190727958721303066,1510175.13937221317178350654579807994678,4172189.72650594301749321920801619476973,0.1984281214780598196370801882699527113981,1622644.3489660434954211449248098950252,6249222.78770764217439309398529523480107,0.188740363317838109186234279559875092273,2311781.93563586481413127012939821594376,3366144.90256255716993660596140124181125,0.193216493214867857034751458067081604452,1274773.63890343108829168089643012659803,1994979.0112496154839050206565735250134,0.2830199563747718518012558516643163842557,1106652.99055560524893985397894803898498,1371165.89131294168603158530482771679786,0.2102724273094040060978983632215347620943,565104.0252120599818715720651630803947958,806044.8239433858475566132466149529584743,0.3927427650925198238129865856270730411676,620473.8149703158252026146756387522627279,648485.848950641472837069836222679306307,0.3403216324968157206362879514706153435245,432559.7750212928853892206659968547361894,2858959.52687787171020055445434873211513,0.3535594596390731058414115594881929080083,1981191.8834877240334834278025447635654
2021,8268135.08955772602496909725353020234815,0.1752969940311973347014777517425900782167,2840783.2857889345212212889206420148543,7315483.99242535941602552423764490616213,0.1806311925240112353086075507416532514642,2589953.01098653059434869150451560064725,1000366.76034186646172897729137799677703,0.3498898397551793891310545862616784643399,686035.6043259502564622352744314656683673,1858384.87667036310145195306486220117074,0.3046574030406094706369473772114926623177,1109694.59233761882584787267730919889082,651481.717728565471169743355744509131311,0.3631435638589295091896012700273510447078,463699.5298191812721025409739552000235102,319855.0348586705556012001176229282525192,0.6177747894056085761712546623737743406173,387292.8185282720334514620617651660803619,331626.6828698949155685432381215808787918,0.4002581529100204218175270735197433897101,260163.1157407152483749055854570697726949,348885.0426133009905592339356334876457212,0.4200668267209609513701907925171059419889,287247.86417231410606724926823018361563,3068868.51281499397638942761161381333093,0.1544360682280454790379405001052285461652,928930.2145748738676825661506202200518969,1078087.11706099566947255022213584535782,0.3554211200163819561915182771763726669582,751022.8640172606755595774706981772052928
