"SURVEY_YEAR","NUM_MALE_LE112","CV_NUM_MALE_LE112","CI_NUM_MALE_LE112","NUM_MALE_113TO124","CV_NUM_MALE_113TO124","CI_NUM_MALE_113TO124","NUM_MALE_GE113","CV_NUM_MALE_GE113","CI_NUM_MALE_GE113","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE125","CV_NUM_MALE_GE125","CI_NUM_MALE_GE125","NUM_MALE_GE125_NEW","CV_NUM_MALE_GE125_NEW","CI_NUM_MALE_GE125_NEW","NUM_MALE_GE125_OLD","CV_NUM_MALE_GE125_OLD","CI_NUM_MALE_GE125_OLD","NUM_IMMATURE_FEMALE","CV_NUM_IMMATURE_FEMALE","CI_NUM_IMMATURE_FEMALE","NUM_MATURE_FEMALE","CV_NUM_MATURE_FEMALE","CI_NUM_MATURE_FEMALE"
2004,240217795.187948774423477523173880191477,0.1042505891445199839854384200845079445385,49083979.47582894280414848692097679764724,15578960.10300248157601862303654833571895,0.2293575793312113854328331708644269334334,7003379.05233545077858860139512048092828,27062786.49078383816710826847493530838508,0.1794859951467567304499238342867913888842,9520486.68289538150776464715202136161598,17058320.19667241136454692988008509203454,0.1773385256196494502366339730968796268762,5929190.81232251717996461812773360656463,11483826.38778135659108964543838697266603,0.216895797016078340166369766814112637032,4881955.60725733416261415257157582672491,3580869.82806283111481057539793130442512,0.1844425837598418653528433633049956868823,1294511.1710633157630248419678285618576,7902956.55971852547627907004045566824097,0.3077727466247705569152197629776660372669,4767336.70780800356223509930106555114782,178553040.937511241096501574418618756433,0.1283204023133309068514986358626315663735,44907516.17284536772712771393005768552431,32208418.42357046271048783189587883259912,0.2167907975937139622940313911806169284388,13685677.889784707359569172548099380662
2005,297513050.92411247173737565136235983096,0.133793579030756104847151969515461862369,78018458.34733335085659988948524407380872,23965477.31602644641806678272186262236831,0.1460729825838157513934821576762618435118,6861389.1511696546291829443854979239555,52372761.80477997055306120430488146162187,0.1539175870298369536395554144493418889443,15799734.6812370779268297517543916238341,39263914.41624612957384245737703053707079,0.1678838599304834682199596167423262909017,12919883.91603192934563849123522254245,28407284.48875352413499442158301883925356,0.1869059952598824934172216435993429111033,10406603.88880215533822026277251685023957,14730819.52199130206122719816164153679771,0.2615248794549693618419203737972363020561,7550852.56753290194916980647814752320818,13676464.96676222207376722342137730245578,0.2153784293442057943999863692403393157966,5773406.46530371406671955781212742085862,255016699.613621079072395076090686761569,0.1937257585435871099632018215468362988621,96830475.00490444915066384707739316460251,76751909.34444779611225267794225148812837,0.2018831839591960299735894472898798328917,30370042.87347319473742497773210648423655
2006,395360795.995939644510859220767454135132,0.152048405882287614271448293163083297625,117823398.407888488083728550970951529872,31157895.1187412107149989236508882870169,0.1314412887969630522347045138562131883783,8027050.42559157978539532528864762995499,68021710.52764317874905940556009693807082,0.1985978333174151577528833561521202026096,26477570.08549531399411344274201531666426,49311662.21588554495125999549957299708261,0.241512515810507803526454484143303156837,23342391.85709069677055400055345347504008,36863815.40890196803406048190920865105426,0.2884044130814609345359126780829995363019,20838106.61201746832158595874182801259762,7912886.90519943563408276625967291906654,0.2709630693833438345760360183447106998668,4202436.24209157078875797554952566524029,28950928.50370253239997771564953573198763,0.3374421706596370164917453366169968119305,19147757.74752662575396823342055686166697,207260613.226320029030442592439752747058,0.1714066300547530860556108183355963757136,69630652.78216199927227821690360836560454,98340493.15372141338037888510422264523526,0.1736317557736443573195839814397500039068,33467063.68025633476500614268294949372325
2007,365327246.290538038669170568892316080479,0.1617569624433582195396464200236388780784,115824682.289197918292706456665155516992,36801620.36749098710163766052000501327701,0.2233735178459203662668387333625822746692,16112194.51167640749294411477994112125167,71203078.58669271261057063476867186173354,0.26891351107817838949376235212412483631,37529040.93015307458477079724982100299771,48088451.59921595948548442306034820678586,0.3080728440445071287090256901066291998839,29036902.25773949191870699904252822431753,34401458.21920172550893297424866684845657,0.3255061389172994319972405008158615592627,21947856.24259201242749082489260764911733,16908761.59249152826958533447222159908641,0.6064409582422626678268669318459112080714,20098164.54236743821932427134044006193726,17492696.62671019723934763977644524937011,0.229584945390665186584145159761100707199,7871477.20756631816110999648235810443473,125765310.132019724004566399844143213315,0.1793411436695593835964438668885266641598,44207593.32394515379341502849424223610604,81995190.85360629271002732846225964779929,0.1661125648929901596005777970517421270681,26696045.66470226545106018163899358948025
2008,174519572.868422639584070323181160721137,0.1218156427993147069426469449824557000056,41668059.34205634335824070885927845037211,37846763.28258642964967709900889784921813,0.2029492536159127845724285972660566515063,15054705.82555893636490993530992906341057,78281324.94570257400646327808266105738586,0.2850587352289816636932877198857522938765,43736959.94289897861122796469944508347379,55642638.40581803638310238740184570524417,0.3213362611252420258749227478633724802517,35044794.87355995582468989429688822972627,40434561.66311614435678617907376320816764,0.3704146027917346793626351998012342888424,29356002.11110209603421054269823885334464,29622069.98225544386493147537538005105184,0.4907370951228693453021215619646151705785,28491831.20625202953423378137714876563832,10812491.68086070049185470369838315711587,0.1947577802536520978988124614728326740168,4127401.08239999904218851560839013678867,62377689.63620596923468588298082669045858,0.1880564782595109480352151886967961813657,22991836.12450139089195563736410928502311,73277748.80081499227561544820509685313194,0.1850610851706845297734284940184108189617,26579285.03540955292536048773832977845835
2009,143570030.334403458421384442796265075603,0.1380925590134123332179349087158789877667,38858867.65756157646167371524799808197762,21628582.06572907699500184267630260266986,0.1698704652421860201257304919176418693415,7201152.30414703020586194535877410964175,46341867.81801417132188005769122310822932,0.1611830644695613306216874122766990858208,14640267.56557570058459718629282534681811,32198021.13113479138938713332853500547964,0.1650123647638376074943348335749924752757,10413620.35082654809906859605475038095667,24713285.75228509432687821501492050555954,0.1673672637366988476479498953775173187934,8106942.2280340786822391489416000555861,12455384.67030722600637809673694192615771,0.2189546793298672225776222729389934118,5345242.92257783479191672826276061705662,12257901.08197786832050011827797857940175,0.2001478289899576296670357412602431083917,4808648.88748178505692278327587257638621,95242170.46504853099006610775104668692321,0.2052046967619237035099730361276093909653,38306515.7900863501691172429218421681876,51320462.13530820127002117605487291210493,0.1949293782792657634004222911371510306393,19607576.92299884599436096402720594241827
2010,164899652.84915391750423677562518887888,0.1162768535156736534637491300783059478834,37581065.0470879550520971353647187604408,21164744.97156661557863303727531608683017,0.1813455095262560352912000490237725020742,7522737.66328954588415307269816993913822,49344959.16068538839900894571506715596209,0.2120211994256613633345965520362122078367,20505867.75664323290832516148703308172209,37610961.33210574977723154673474787484867,0.2322871549251716498203659527062206188373,17123624.67559755763589728994728105384365,28180214.18911877282037590843975106913207,0.2429846663650615204875880744829056911469,13420825.48796443546776366145009742590722,16062012.15964030576579561598921331800675,0.3647465557468787856679890213703959027763,11482784.68264284390061853778833137532523,12118202.02947846705458029245053775112523,0.1700159225322330300105628138009260867699,4038163.10304856987412671503588882468565,121305767.376154932359890882630070624552,0.1509853893207244753988673754793893574144,35898181.08771046116675424258315938733932,32514157.00031468706808122246568604217223,0.2062884652254761118023754096655882653491,13146299.26956237054193782398075830975052
2011,333397006.916386899255873680664192566816,0.1499780701959853756809774121986964983376,98004389.82461710050319968850493628033048,18495885.59270983781341059999233766903452,0.1659042306737447130231196058820949733063,6014349.51298072379778992238473552115791,47334505.99437113143713921166583848300082,0.2278431926112594985644645318923506549665,21138296.13421126527568235611223937926402,35552631.63307269554530801759225915985366,0.2452514221019620509571713543517512200778,17089893.59625742889818180401463730033319,28838620.40166129362372861167350081396624,0.2743057371665207771153775491098991615442,15504774.09516060663801858321718701621417,11884456.83910299535342727233114246363205,0.588685301546797084391792278138012543887,13712561.91377259380811767535049591384452,16954163.56255829827030133934235835033406,0.1826463989719973436482979043396986850365,6069369.16767570466970457387189249320164,246420049.961035387424848878711285158035,0.1653941417954660154295658795956629119937,79882608.06162256101086112742843797498612,32478697.95024231844340101919146680739504,0.1350054771160134569136734585772456353258,8594212.14124353088490781141778703307243
2012,402725062.822438948718554980383901327904,0.1816795786605406002817101617755792467195,143407162.670056085683180978955130857251,21556117.4077499093806085228499942323595,0.1669336722505582143979493967228873778236,7052946.00314615679851677067862816020412,40094960.11681523974410365712792914678135,0.1505262841722158317423131754525846208957,11829276.90641808608254484052973115195689,26065033.82430963183851721365317646843218,0.1446987469557364439867796150092843585147,7392292.35812352193349603028988312109685,18538842.70906533036349513427793491442185,0.1557462612450347591319464955942667999259,5659216.66190352585862420729941280012724,7279452.42077930515547578282184491615478,0.2921503171311525417614646540769011660809,4168320.89321274774862452057495481349531,11259390.2882860252080193514560899982671,0.1481962948896459290060069032437442849791,3270455.84994328451052966030613316279418,187804176.475280823563982170595526171192,0.183119920244688062828309857948230824953,67405744.20283458318189115119276280799042,78017092.56286172957078554243875810552612,0.2407769096809907978512673368365037767356,36818040.3211800487996993671286204642089
2013,310235526.700759832029637041366158757845,0.1346384360842419115704121653637694060588,81868467.22021230010074063016084203670055,62603179.74636988146172769604428176220686,0.3432301995588331246409207003100234790741,42115111.6796335076039991290243285595133,92936680.06067868628605798931629705534176,0.2789912527293857961404124310140468030961,50819900.75749219898540023269093756502735,52136176.19172719938349667107410030462259,0.2318241086351720490236391869470378208136,23689388.24365513619929324499614473741281,30333500.31430880482433029327201529313497,0.183483278163439942442708584929963548445,10908752.54864858610341822638209970774731,22195135.1457678312804590304034796233752,0.2427647223483365976487134679033812187196,10560863.80944642440081243032159796465753,8138365.16854097354387126286853566975971,0.1575797869117051302643352767246954352805,2513586.02417392644602061394011928814695,130376954.809792560858621927915884335922,0.151768107267044777620174129930048771448,38782644.77893756397921690630379941258086,108774307.115944051943333154574574917166,0.2147965170833435494756510524798285387896,45794110.94065111936734108128379978686841
2014,247518792.333587066243291480104271493016,0.1392821464992762734720211499582656804638,67570899.44245600484104371825791068839103,52024977.62529406412439739647983857203774,0.1173043126420316685259206424999563247088,11961398.31148230647199160906946262307008,98663650.58977771803572314494294604015666,0.1092108360563658771440619303992460243891,21119273.94779425046322006692821687071349,65409563.61795834800505768250701313956701,0.1143387020140757824383404137973567128935,14658535.42263356548815807593327222421272,46638672.96448365391132574846310746811875,0.1283497117614133187913718957755724517913,11732678.05457554213892499474513643606789,28711448.60495331546509641791034059790474,0.1744355565991916656435629517540932621217,9816263.13562126863368448156364179482025,17927224.359530338446229330552766870214,0.1437230003457265708938773034506398394753,5050046.76673248540650713442104818665325,105504985.71915016971743271532762762409,0.2520332994155002340355353735549564389644,52117908.52494199597669366874813748911556,88355092.60771124685289909944637465230789,0.2785360063663871559611160948601978443115,48235746.28868500572601760444792751968656
2015,123970107.047752563206628049629145271409,0.0962896822073848776164588235982362480115,23396602.73325341406393521678062904832105,37549321.53647522961731945874992490349063,0.1040232010083732207306292308399773956299,7655761.21895692878304715026035179274671,81309109.22564696881258921087526445778564,0.1017761346729973588812538075663871723243,16219640.62735415987696692878463716678154,59080268.48496946777386602903996148276992,0.1066918857275893848565082484022579369715,12354635.09774917926121853969596598931421,43759787.68917173919526975212533955429506,0.1130952985732066480869889290299037503609,9700091.45824574046196042765049406840173,22784997.96851742759816168014826764640739,0.1672363892976477979222349077108086072651,7468542.349201825702311528786889216253,20974789.72065431159710807197707190788761,0.1610716067361118461793501699270488553474,6621748.43926543014755964274031691509007,50787627.43888751208450207901566920543645,0.1407386790935306312563648368073939909923,14009655.85608502584809350412433895737575,73040651.87916185138901290294223143668803,0.2708028178513183155756558092160876875359,38768044.11928546665553612759345448519292
2016,115845898.91148667666444383328994231662,0.1345584505485491282028551109980741492981,30552567.5334696624723260281128333999027,37130396.32082793304223755106150306354193,0.1056554608374280919395762963501639070977,7689137.10333270278906249499566731487155,75684600.6964494483925214911881888208725,0.0929151301327138081273930247666387098121,13783199.26459604191725889297765508617561,54543375.55002550559195135195419386465434,0.0962018518376569739842076603788181631265,10284460.51744290187257930161685066166793,38554204.37562151535028394012668575733059,0.1023017722373059733389571411765981255797,7730560.33225774012995737603292739041989,10928986.9729025549199792647406127842142,0.1359332940451365133857066929918609105062,2911801.87161393762024330349332205359383,27625217.40271896043030467538607297311631,0.1231251271903494719558532099438885621332,6666662.4764868222793823796853394880578,43557327.74718566502160197867920209942877,0.2279887457308964836415695768874870986373,19463937.82012205208551333790584893411224,50291770.52518935335779246373121650935977,0.2812475171684446839345525475015432745101,27723093.76466075903558504648225957486001
2017,131009072.40131689097264181371796354007,0.1441815189850269424957616428346569539296,37022610.63689683150965603843876753901918,28771120.27993361027372812643912182637304,0.105729869378951734640714050564681888276,5962254.90660364016592856208466747794513,61533321.46762310186309606558403803302933,0.1160944845031012807664041279354460993103,14001611.30167274633259735295694970557896,44948313.27789331290362408394734857591513,0.1263676238151290241356602506100416794718,11132822.62511376663043946708438797532506,32762201.18768949158936793914491620665664,0.1401536662924551247284693550014810002571,8999815.52004079150327599997991416059125,3284462.87161627972590844427829754183556,0.49245781150552778981022569951636291648,3170220.41954553622789349576209582382166,29477738.31607321186345949486661866482125,0.1426001633525557939140581795941075642117,8238919.38630642861429472672478770480594,106462431.54120602941326706122325762948,0.2209080620080135810006714546421279987547,46096082.47972013914140408655779364007709,45763398.68572072170664005995723392722217,0.242849913316635848171226085567843554334,21782729.31164777136693957166540237897793
2018,223403292.83868233446690302673384452057,0.1409626981873794978852057780699879236146,61723400.64727243744003757493770707916859,22356496.25596878737049687444164182258334,0.1047998532168946378952274416808882879142,4592196.75109638356015894680748676149498,48850919.24308081237016308114338720657046,0.1124062253030753433677116021869204748674,10762648.97201215799930126783117234595046,35483313.06560655788402252575210817216757,0.1203687662596786565246133439872244235729,8371321.92836547506065561236676668441513,26494422.98711202499966620670174538398695,0.1286099169631026082027064725049687590789,6678593.25910127721904019498164126450741,1570983.03136581662370475736718507802515,0.1740373979480450683178111999607873331294,535883.2060389000387218151608306103177443,24923439.95574620837596144933456030596173,0.133317498964168547842433149695843621942,6512552.13374807578075785477410280826372,201267275.676405784317939130613864090946,0.1634622574965099822026077060965411957738,64483222.35478589712838921699601513042777,33794521.86448084704510862501355709420557,0.200634204126974941765059649597228902098,13289460.51633826540908875888938532014749
2019,185308089.18922613832399375799691846455,0.1400265491307193126026049188678533975919,50858182.42014278473050173561100262144115,9591415.85146727279708218514874853503576,0.1216819730492904736784212747940694852988,2287520.71407984513370970907769254528611,22625645.2945455463781194402126675434668,0.1135130513969372726699295641607730340043,5033879.83292889630437468443608413836267,16960627.21882012639529133790885504968395,0.1211588555702660434737188944235086436466,4027663.1598288554580792683879532573129,13034229.44307827358103725506391900843103,0.1264850641272467207265364488942693977869,3231325.28003572537968253291915232935564,760582.1797700930289045822862573622035156,0.2587938415922995106912979957481229046505,385794.6089327207565999401321245157299432,12273647.26330818055213267277766164622759,0.1266731113726190031396159235456839874972,3047292.52999722407724184481852314079523,176247331.115888662097979359793237980323,0.1837082797706027090591665576020146199422,63461064.26638106392428876032223544161014,36689203.82129499837018089760995597205327,0.2414233006711081769392603484742872253667,17360952.22364286400097641217391184057708
2021,197743355.012116937927141691699575559045,0.1682961056479421569024643382168003109074,65227695.66994361825799718274117695435499,10548519.56853543217390252137036618160564,0.1339029329517694093858741825699432537054,2768456.30871101400508145282505303050295,16780699.96582780320885997894951890070128,0.132379204191349797131872868649819688268,4353974.78621018683513703153305359421221,10038251.49956862958336162755399718296788,0.146243706933670300377063287671659951373,2877340.97644160652557058588782234576796,6232180.39729237103495745757915271909569,0.1524663454084435089558864151744536154967,1862387.62743856630248003350312257369823,2678742.843017875237942659440968740529,0.253352029436397033384889516369598831131,1330183.2738089331052034467798246936544,3553437.5542744957970147981381839785667,0.1759788135718945697274849351886202722167,1225646.26080995935586740648876555351907,116203578.612937144442604161231917256523,0.2620242959730645301015788490270568983025,59678395.31618680699117192357331206319681,54264788.64519225815238943555487231797126,0.1685195644100156230840375274628738373307,17923569.94876714788908051430675553232031
